1	3.039514e-02	2.653204e+03	3.993443e+02	3.652003e+02	8.008213e+01	4.218374e+01	1.073375e+02
2	6.079027e-02	2.660403e+03	3.993732e+02	3.651490e+02	7.990861e+01	4.239006e+01	1.074535e+02
3	9.118541e-02	2.668461e+03	3.993885e+02	3.651658e+02	8.014837e+01	4.239126e+01	1.074220e+02
4	1.215805e-01	2.667304e+03	3.992597e+02	3.651647e+02	8.052979e+01	4.217219e+01	1.074435e+02
5	1.519757e-01	2.655559e+03	3.993590e+02	3.651471e+02	8.000513e+01	4.226183e+01	1.074551e+02
6	1.823708e-01	2.659238e+03	3.994015e+02	3.651636e+02	8.005848e+01	4.229218e+01	1.074083e+02
7	2.127660e-01	2.653486e+03	3.994384e+02	3.651577e+02	8.007120e+01	4.219399e+01	1.074396e+02
8	2.431611e-01	2.667226e+03	3.993336e+02	3.651292e+02	8.007357e+01	4.241122e+01	1.073724e+02
9	2.735562e-01	2.656563e+03	3.993114e+02	3.651626e+02	8.018073e+01	4.218521e+01	1.073145e+02
10	3.039514e-01	2.657750e+03	3.994331e+02	3.651737e+02	8.022752e+01	4.217945e+01	1.072408e+02
11	3.343465e-01	2.652317e+03	3.994313e+02	3.652162e+02	8.003279e+01	4.219564e+01	1.072856e+02
12	3.647416e-01	2.655923e+03	3.993718e+02	3.651221e+02	8.011479e+01	4.220976e+01	1.073115e+02
13	3.951368e-01	2.657365e+03	3.994041e+02	3.651416e+02	8.011761e+01	4.223119e+01	1.073014e+02
14	4.255319e-01	2.662956e+03	3.993799e+02	3.651625e+02	7.999319e+01	4.238588e+01	1.073714e+02
15	4.559271e-01	2.657522e+03	3.993909e+02	3.652341e+02	7.986235e+01	4.236868e+01	1.071875e+02
16	4.863222e-01	2.649529e+03	3.993706e+02	3.651179e+02	8.005671e+01	4.213869e+01	1.074028e+02
17	5.167173e-01	2.663567e+03	3.993830e+02	3.651674e+02	8.016663e+01	4.230387e+01	1.074465e+02
18	5.471125e-01	2.657614e+03	3.994406e+02	3.651465e+02	8.016664e+01	4.220931e+01	1.074241e+02
19	5.775076e-01	2.669811e+03	3.993979e+02	3.651494e+02	8.014123e+01	4.241648e+01	1.075748e+02
