1	3.203075e-02	2.681788e+03	4.514358e+02	2.388084e+02	7.903880e+01	4.320105e+01	1.715432e+02
2	6.406150e-02	2.700634e+03	4.522314e+02	2.397114e+02	7.961789e+01	4.318821e+01	1.694014e+02
3	9.609225e-02	2.695401e+03	4.529526e+02	2.402563e+02	7.926434e+01	4.329678e+01	1.674309e+02
4	1.281230e-01	2.683924e+03	4.535977e+02	2.406209e+02	7.920940e+01	4.314232e+01	1.656680e+02
5	1.601537e-01	2.678213e+03	4.544766e+02	2.413450e+02	7.920825e+01	4.305116e+01	1.635462e+02
6	1.921845e-01	2.684041e+03	4.553258e+02	2.419273e+02	7.930733e+01	4.309093e+01	1.611108e+02
7	2.242152e-01	2.694781e+03	4.560597e+02	2.425242e+02	7.930602e+01	4.326408e+01	1.588679e+02
8	2.562460e-01	2.670432e+03	4.568766e+02	2.430236e+02	7.882036e+01	4.313733e+01	1.570847e+02
9	2.882767e-01	2.680446e+03	4.576147e+02	2.433588e+02	7.918642e+01	4.309893e+01	1.550869e+02
10	3.203075e-01	2.698058e+03	4.585136e+02	2.438126e+02	7.942514e+01	4.325172e+01	1.525449e+02
11	3.523382e-01	2.715871e+03	4.592553e+02	2.441519e+02	7.944496e+01	4.352641e+01	1.501827e+02
12	3.843690e-01	2.699200e+03	4.601988e+02	2.444123e+02	7.904777e+01	4.347661e+01	1.482619e+02
13	4.163997e-01	2.702816e+03	4.611463e+02	2.448581e+02	7.944675e+01	4.331621e+01	1.461109e+02
14	4.484305e-01	2.699873e+03	4.620155e+02	2.451329e+02	7.929272e+01	4.335310e+01	1.442383e+02
15	4.804612e-01	2.683500e+03	4.627025e+02	2.451746e+02	7.893909e+01	4.328323e+01	1.421760e+02
16	5.124920e-01	2.692310e+03	4.636676e+02	2.454754e+02	7.895134e+01	4.341859e+01	1.400079e+02
17	5.445227e-01	2.689163e+03	4.647806e+02	2.456189e+02	7.924127e+01	4.320916e+01	1.376227e+02
18	5.765535e-01	2.683714e+03	4.657049e+02	2.457171e+02	7.901909e+01	4.324285e+01	1.352052e+02
19	6.085842e-01	2.672919e+03	4.667667e+02	2.457563e+02	7.892376e+01	4.312093e+01	1.328662e+02
20	6.406150e-01	2.674749e+03	4.678062e+02	2.456864e+02	7.869185e+01	4.327762e+01	1.304597e+02
21	6.726457e-01	2.679321e+03	4.688669e+02	2.455926e+02	7.907515e+01	4.314146e+01	1.277106e+02
22	7.046765e-01	2.683951e+03	4.697748e+02	2.455757e+02	7.933576e+01	4.307405e+01	1.249695e+02
23	7.367072e-01	2.668598e+03	4.707347e+02	2.452620e+02	7.906241e+01	4.297573e+01	1.224791e+02
24	7.687380e-01	2.680804e+03	4.716138e+02	2.450282e+02	7.908604e+01	4.315939e+01	1.199521e+02
