,Time,X,Y,Theta,sigma,icrx,icry
52,1.654699,0.21556325242123334,0.31465036778227295,9.989964441784197,0.41392576596487834,0.2488661897330251,0.30001943403450165
53,1.685919,0.21492789015569455,0.31341531200196154,10.015879090517812,0.4375299650378414,0.2463246061107276,0.30159241048300794
54,1.71714,0.21456034694127746,0.31217223243839654,10.064451603600812,0.47343985945908496,0.2439622047769297,0.3027695460196984
55,1.748361,0.2141459421355891,0.310914925830575,10.105241693549173,0.4999553970333562,0.2425081502916212,0.30339969975165165
56,1.779582,0.21375452985166118,0.30955492828245684,10.138334881496238,0.5122793182430082,0.24171799352985024,0.3034492166819065
57,1.810802,0.21387057128846396,0.3083403028074047,10.205934974084482,0.5145090416455999,0.2413202348219382,0.30326937396593046
58,1.842023,0.21396921662375878,0.3070378202770627,10.26166333710066,0.5105768764379087,0.24098537400624026,0.303035543247547
59,1.873244,0.21391770258673537,0.3057454517592253,10.32041111972279,0.4945274285081132,0.24226558133242565,0.30190754007188253
60,1.904465,0.21345043520902296,0.30441094152261866,10.36621728594138,0.4722483237314754,0.24402813817685395,0.3005199027855248
61,1.935685,0.21326379796493813,0.3032282763270811,10.406082351386184,0.4448969796473246,0.24582301317806302,0.299139799802428
62,1.966906,0.21292976584528628,0.3019653732990071,10.427176400725786,0.4184878308749108,0.24796832907409944,0.29771587934738036
63,1.998127,0.21265392301091093,0.30042143557680523,10.459791368457804,0.39107990565609707,0.2505532148152468,0.29659411330749375
64,2.029347,0.21261225327939198,0.299070068652691,10.488074428986373,0.3677276568688941,0.2526056177283848,0.2962147974534403
65,2.060568,0.21247031997057744,0.29774466102733854,10.517106235764048,0.3510675065886227,0.2538551762513944,0.29625468053033427
66,2.091789,0.21258717052838055,0.29659786686281725,10.559364147613335,0.34320194033153956,0.25431354987368776,0.2968101245044559
67,2.12301,0.21275519798945694,0.2951073311266397,10.60158540754833,0.3450803104987977,0.25355553169452044,0.2978688169481987
68,2.15423,0.2122944035797475,0.29364828368272655,10.603327246141818,0.3527953572086119,0.2524653315330483,0.2986255416170786
69,2.185451,0.21299179845531446,0.292459078092436,10.674068931383653,0.3639946112243321,0.2509383421011793,0.2988629097892172
70,2.216672,0.2133732990069879,0.2910253831065343,10.713138126689545,0.3812178542465513,0.24960118338023649,0.2985690604678901
71,2.247893,0.21357888316783133,0.28963443668015204,10.737696654594357,0.398792423674747,0.2486088446873388,0.29832311876483575
72,2.279113,0.2139815557190144,0.2883853561358343,10.77286154836354,0.40854662470039205,0.24841221778282097,0.29791316344196944
73,2.310334,0.21445954394998165,0.28703951820522255,10.815662257610198,0.42265864389060176,0.24784841959429726,0.29759125542772813
74,2.341555,0.2147272281476033,0.2857375750888808,10.85838966302827,0.4308108222659996,0.24724320891300436,0.29747125843342354
75,2.372776,0.21519550692656617,0.2844415655265417,10.884599272405469,0.4333135532405998,0.2465483228297066,0.2971955389151981
76,2.403996,0.215692374647542,0.28308851293367665,10.924555094971376,0.43909362483259295,0.24556731158098655,0.2969102805872254
77,2.435217,0.21616820522250832,0.28213246904499206,10.974974166402987,0.43632309863398233,0.2450371456684236,0.29667712613973946
78,2.466438,0.21682082873605496,0.28101156675248257,11.017296149289113,0.43869418419075235,0.2453455344556712,0.2967924503450581
79,2.497658,0.21750804217236733,0.2798075947039353,11.05894261994155,0.44393258084858345,0.24466056242596704,0.2971125239758188
80,2.528879,0.2183641596175065,0.27859101385313234,11.098088976253672,0.4507113182805655,0.2445512222696026,0.2974537867831868
81,2.5601,0.21923403211965187,0.2773533284295697,11.144503424623169,0.4548622267278953,0.24495013942218688,0.29813535792351115
82,2.591321,0.22040166114993262,0.2762139512075518,11.200401590722274,0.45647055565209516,0.24433338037109203,0.2978149376212825
83,2.622541,0.22113614073801646,0.2754229680029423,11.228978390163954,0.45676270778842143,0.2439812409337577,0.29761567997237787
84,2.653762,0.22199562952065716,0.2744399534142455,11.271542432764042,0.4524626290522358,0.24388640308917298,0.2975110800593807
85,2.684983,0.22305443177638842,0.2735893649626089,11.31155340773431,0.44900674785580363,0.24409516577324844,0.2980967185084284
86,2.716204,0.22417405296064735,0.2726170712271669,11.348410572746225,0.446012581423861,0.2442317180586628,0.29862519003998783
87,2.747424,0.22530318131666058,0.2717690449920314,11.382378519714388,0.43749358072851535,0.24400634756243075,0.29892148789028844
88,2.778645,0.22639940541865886,0.2711236361407381,11.439360727265202,0.42675148647753647,0.24396703241901022,0.2993936747486478
89,2.809866,0.22749805688365826,0.2704227350741695,11.488176713778858,0.41125615528619675,0.24448938897226266,0.30048998682640804
90,2.841086,0.2287774794654898,0.2696422704425647,11.527501948886018,0.40069000503547986,0.24500013029826406,0.30158746523502356
91,2.872307,0.22981396346696092,0.26914985288709087,11.586819756041846,0.3899889932318847,0.24548026988716695,0.30265018490252676
92,2.903528,0.23166529974255243,0.26842744268726254,11.599080344971258,0.3800220296020091,0.2456404422994314,0.3035806958506854
93,2.934749,0.2330395243349271,0.2679656368763026,11.636086561101294,0.37775192340757885,0.2457585356043346,0.3046008010829437
94,2.965969,0.2343870479342896,0.26765749662866256,11.66581702317854,0.3804991879166854,0.2455203506072668,0.3046172354954471
95,2.99719,0.23569775652813538,0.26710149564790986,11.712965173058988,0.3847570112763409,0.24513284777762373,0.3043751726003837
96,3.028411,0.2372045421110703,0.26673307588574235,11.761346398055972,0.38910564988530544,0.24478184772250008,0.30384371366760177
97,3.059632,0.23859272404070128,0.2664587164398676,11.790685382781998,0.3937930872949563,0.24430586402451832,0.3029206741294856
98,3.090852,0.2398792938580361,0.2662387029545176,11.812079454220017,0.3983574491329059,0.24388971059965459,0.3016576304748214
99,3.122073,0.24126120509991422,0.26619136937599613,11.86788042293308,0.4027983600051286,0.24386077741678883,0.3009856226036019
100,3.153294,0.24273259163908306,0.2661354051734707,11.906773863583298,0.4094736181156435,0.24401086412377543,0.3007183631396113
101,3.184515,0.24405665072943486,0.2662299374770137,11.95258002980189,0.4144704948239484,0.24420832176624505,0.3007568496208774
102,3.215735,0.24553612847860737,0.2661871214907442,11.9980753528807,0.41289872526578064,0.244516306179981,0.30231329071934776
103,3.246956,0.24691851170773574,0.2663181990928038,12.045944672808075,0.4031957603971309,0.24469024044419022,0.3029586353706063
104,3.278177,0.24846285399043772,0.26639223366433745,12.07652336490179,0.39071229060005064,0.24482433060487613,0.30383521571639727
105,3.309397,0.250093637366679,0.26651670344489403,12.11433801754135,0.3765402429795812,0.24512534584627368,0.3046716339975327
106,3.340618,0.25147278411180585,0.26673557067549347,12.145031901365698,0.35948902284900913,0.2451575895137904,0.3059168263011476
107,3.371839,0.2531080176535492,0.26688680887581223,12.181406657372362,0.35286661153472,0.24494214036467282,0.30743553701681625
108,3.40306,0.2546435270319971,0.2671874647541989,12.222098834349685,0.34133560559875376,0.24444735516901353,0.30899647715906103
109,3.43428,0.25602503371337504,0.2676538555841609,12.262649639657596,0.3321109288548923,0.2439257431697137,0.30978742178798424
110,3.465501,0.25742744268726253,0.2681126271913694,12.29508222048278,0.31882813100460555,0.24326171450712775,0.3108974516339469
111,3.496722,0.25876471742062035,0.26868116954762783,12.330274341388293,0.3119507697279108,0.24263340553543591,0.31157113287756916
112,3.527943,0.2602350251317887,0.26927715459114876,12.368474013660842,0.3076289976484338,0.24209735043609848,0.3122002241315335
113,3.559163,0.2617371582689715,0.2698792080421724,12.393341988442032,0.3026539360009353,0.24148006005993966,0.3127808807170998
114,3.590384,0.26308892975358594,0.2705215152629644,12.423102121116566,0.29543945030070057,0.24071705439969893,0.3142649870645594
115,3.621605,0.2642967451268849,0.2712592313350497,12.453227725736461,0.28978718057689734,0.2402892207172831,0.3152559400195939
116,3.652825,0.26576084957705043,0.27201056761064124,12.488276380577464,0.2817777460029368,0.23957495470935325,0.31690360354212244
117,3.684046,0.26709010052715465,0.2728082260635038,12.511104763594773,0.2755582463644177,0.23931382092190037,0.3178264531672739
118,3.715267,0.26837336643373794,0.27359219688611014,12.542428362213238,0.26995819483936107,0.23953250612824264,0.31770778152002493
119,3.746488,0.2696194127743043,0.27445829349025386,12.573785471153345,0.27214564329734825,0.23940127399000483,0.3176090872143879
120,3.777708,0.27089674512688494,0.2754177087164399,12.605724996464842,0.2769286832058609,0.23936661821592886,0.3173713191619391
121,3.808929,0.27210968493318627,0.2764107698908913,12.636218691023984,0.28289423381877143,0.23958469296365353,0.31659870474739865
122,3.84015,0.27331035307098206,0.2773615544930735,12.664301387754426,0.2849170951654338,0.23976946924827003,0.31609504565927804
123,3.871371,0.2745284173102857,0.2783111254137551,12.690612575294088,0.28375543780438967,0.23980388124671384,0.3155551081075167
124,3.902591,0.2755423807772466,0.27934302439622416,12.721195281645086,0.2825721467024252,0.23977859161912574,0.3152011835665843
125,3.933812,0.2767626026725512,0.2805168566875077,12.74569621368458,0.28354966868295084,0.2397398320928779,0.3153449326042872
126,3.965033,0.27762505823219324,0.2816634485717789,12.788074553252256,0.2812234521419731,0.23954425285157713,0.31573073247363914
127,3.996254,0.27866194679416456,0.2828068713987986,12.817910956815098,0.28402723834168303,0.23958963498731803,0.3158952455465384
128,4.027474,0.2795380899840628,0.28403936496260884,12.84001904245011,0.2901159808916966,0.24030559827533265,0.31542402155286214
129,4.058695,0.2805254198847616,0.28524239303665566,12.879955666394247,0.29371208277684097,0.24101393279328204,0.31489082287851583
130,4.089916,0.28137250214539666,0.2864924849822239,12.909617537031888,0.2989816757369803,0.24161276691147016,0.3146522764424809
131,4.121136,0.28232470270932947,0.2877661762903028,12.936828965399734,0.30332096568539557,0.24256982949972788,0.3139204096101276
132,4.152357,0.2830794777491725,0.2890077050386172,12.967421096528687,0.30609245698695986,0.24280082183166288,0.3137533805762974
133,4.183578,0.28417388132891996,0.29029461198970213,12.992871487681269,0.3086657344615548,0.24282358885175143,0.3138214646154428
134,4.214799,0.28489656123574847,0.29157990069878637,13.027497074711587,0.30867227370449135,0.24294047131946794,0.3135541173138163
135,4.246019,0.28530105430918234,0.29302829471619474,13.064705749034854,0.3060651047802612,0.24249427529540576,0.31371966698699316
136,4.27724,0.28601287850925594,0.29443670467083494,13.108307564408175,0.3021049590607293,0.24219029447708962,0.3134488269763375
137,4.308461,0.2865449429937477,0.29592555473826165,13.138648368124844,0.2953811227037966,0.2417369341826678,0.3136444703623614
138,4.339682,0.28722891994605865,0.2975566752482531,13.170598365411852,0.2900645370067875,0.24005541226533192,0.3136371788304336
139,4.370902,0.287711493196028,0.29897324383964696,13.200640717826433,0.28313999593478734,0.23874670658755962,0.31365640498005604
140,4.402123,0.2879764803236485,0.3005227105553513,13.234732234105637,0.2764426622547212,0.237094340717905,0.31393026988554656
141,4.433344,0.2885744207429202,0.30204938702954526,13.24982933213539,0.2646158581175063,0.2352548869015994,0.31426777756791424
142,4.464564,0.28890177761431907,0.3034663601814393,13.28494012069776,0.26227185982425677,0.23430136601108592,0.31447945872760674
143,4.495785,0.289108440603163,0.305067206080667,13.316040142639046,0.2611831476135201,0.23313096946942835,0.314871692127707
144,4.527006,0.2894334375383107,0.3065909157778596,13.336643754458835,0.25786800220670275,0.23321069219554497,0.3147839274491679
145,4.558227,0.28950437047934297,0.308202212823342,13.370175020048151,0.25680146563245293,0.2339816604302873,0.314555869368625
146,4.589447,0.28973638592619844,0.3096843876425157,13.39913003233874,0.25878821893608894,0.23601939818142054,0.3148131168473472
147,4.620668,0.28946384700257455,0.3112296738997181,13.412281088252515,0.26286078202511565,0.23597737741897734,0.3150822320860195
148,4.651889,0.2900549773200932,0.31304149809979165,13.460501044826616,0.2655807562209776,0.23602166795492632,0.3153523648947732
149,4.68311,0.29008983694985907,0.3145618364594827,13.490217020671071,0.2726152775793997,0.23642785852317663,0.3156346901572811
150,4.71433,0.2899435883290426,0.31605351845041074,13.516241625147558,0.2747020211592226,0.23716743977371108,0.3158758519023798
151,4.745551,0.2900111499325733,0.3176120203506192,13.549570432543645,0.278651742763061,0.23750892823657524,0.31639395007342025
152,4.776772,0.28991108863552784,0.31923208287360555,13.572394103171971,0.28481716245262156,0.23862806252226662,0.3167351739055625
153,4.807993,0.28991129091577794,0.3209494421968862,13.613201646412854,0.2911172108574087,0.24023331997867017,0.3173384203521269
154,4.839213,0.28973004781169553,0.32241658085080305,13.641823300816304,0.2932481572250834,0.24040492084568305,0.31729730818154583
155,4.870434,0.2895354542111071,0.3238787299252177,13.670842890289217,0.30193145263269017,0.24176416986168847,0.31737735697780545
156,4.901655,0.2890888868456541,0.3252665072943485,13.68007044604451,0.30785788121056223,0.2422637696812833,0.3172554317492664
157,4.932875,0.28893171509133264,0.32687031997057747,13.732501882103671,0.3076061278863532,0.24234351311030888,0.3169615607666849
158,4.964096,0.2887639573372564,0.3284539046217973,13.770494209261084,0.3086030048209719,0.24297035781737963,0.3176450876636574
159,4.995317,0.28833883167831315,0.3298770810346942,13.803871885876225,0.30738962594297653,0.2436393159194028,0.31788534924775114
160,5.026538,0.287962253279392,0.33142492950839775,13.834694400466445,0.3026904068076201,0.2426433110389874,0.3176143514025906
161,5.057758,0.28750354909893344,0.33280764987127626,13.867223847065114,0.2991656931704451,0.2419949404936948,0.3176191376222628
162,5.088979,0.2869946794164522,0.3341153916881207,13.901573672073614,0.29773996829877325,0.24115443955963944,0.3175789366264898
163,5.1202,0.28610073556454585,0.33521006497486827,13.90871905003128,0.2929166154718089,0.24045157283318333,0.3176392866963148
164,5.151421,0.2858828797351968,0.3369487311511586,13.96560282101228,0.29396459170378547,0.23995673702662484,0.3173984135656786
165,5.182641,0.2851643128601202,0.3381007171754322,13.974425460381111,0.29549202658466656,0.23993899319048606,0.31732763649132806
166,5.213862,0.2846841669731519,0.33957048547260027,14.012744164108646,0.2955023129561627,0.24014783126584985,0.3174034720589128
167,5.245083,0.2840622226308692,0.34105097462302325,14.045949053127837,0.30316993343391563,0.24203454399840246,0.3186624231530312
168,5.276303,0.2831834497977198,0.3422741632953292,14.077995043523705,0.30936332395426935,0.24323024476638072,0.3196496759435037
169,5.307524,0.28241512198112056,0.34363618364594833,14.09148469331237,0.32083120983241065,0.2439958956751301,0.3202680686357128
170,5.338745,0.28167659678803486,0.34477846021821756,14.146774884438516,0.3296176420383792,0.2447790843159192,0.3209909383604158
171,5.369966,0.2808618793674145,0.3460064361897757,14.175833890427255,0.3389996617657136,0.24586051744894197,0.32215155639873067
172,5.401186,0.279894912345225,0.34722807404683104,14.209639277428886,0.3452206183716889,0.24654850592574637,0.3221615075281168
173,5.432407,0.2788716439867599,0.3484925278901557,14.257539210431343,0.3487706922579861,0.24691635671675324,0.3216250625605696
174,5.463628,0.27811821748191745,0.3494270626455805,14.287107060182182,0.3511049998947836,0.24719084366685704,0.32186982468164066
175,5.494849,0.27708874586244947,0.35064573372563446,14.321852097546502,0.35228148928348,0.2472620708269248,0.3216021782023388
176,5.526069,0.27597944097094523,0.3517275285031262,14.357899953384269,0.3508783445076961,0.24783123851012315,0.3220480195144898
177,5.55729,0.27499453843324756,0.35277898124310414,14.387107165751768,0.3517263123466698,0.2475662590996491,0.3218110721591563
178,5.588511,0.27389730292999886,0.3537140554125292,14.423561334239396,0.35481102925172053,0.24754784683340636,0.3214959944115686
179,5.619732,0.27260574353316175,0.35477818438151293,14.472925179605255,0.350136173689952,0.24729282941044697,0.3213726695962247
180,5.650952,0.2714095929876181,0.3555334988353562,14.505337340078189,0.3527624813111765,0.2476718224718703,0.32212282764148775
181,5.682173,0.2698225695721467,0.35589989579502274,14.522002790973781,0.3505210138989275,0.2475517477215449,0.32256196940244314
182,5.713394,0.2688205406399412,0.35705087041804595,14.572665161303123,0.35301290835110927,0.24729285162847717,0.3229548452455821
183,5.744614,0.26776821135221285,0.3578860855706756,14.607526542315382,0.35973872622489694,0.2471362297977267,0.323729518446831
184,5.775835,0.2663401127865637,0.3587078828000491,14.662345763324197,0.3691266630872486,0.24684434960674775,0.32430575407586687
185,5.807056,0.26492138653916886,0.35937156430060074,14.689470797894069,0.37194971919039427,0.24659549791865062,0.3247396757053451
186,5.838277,0.2639085693269585,0.3600337624126518,14.709073114321994,0.3765918462468391,0.2465404207681373,0.3253418567380387
187,5.869497,0.2621894569081771,0.3607842221404929,14.77179588431554,0.3781971757917003,0.24642981268539452,0.3257324452762585
188,5.900718,0.2611031445384333,0.3613384025989948,14.80007597778438,0.3768675991263393,0.24638694270080524,0.3259878091438161
189,5.931939,0.2596912283927915,0.3618304155939684,14.8370031304993,0.3762349713166144,0.24637059425316904,0.3259588917824417
190,5.96316,0.2583780924359446,0.3623444771362021,14.874423862326683,0.37476560941632553,0.24632442051357914,0.32514056088254395
191,5.99438,0.25703852519308573,0.362689634669609,14.904562207850121,0.37181743131627637,0.24619966190155382,0.3242134714314806
192,6.025601,0.25563328429569704,0.3630375566997671,14.949795557008208,0.3669170335420652,0.2457767881092312,0.3244336612317043
193,6.056822,0.2540728270197377,0.36337603898492105,14.989317316189142,0.35836873066887526,0.24541718925352982,0.3240078525275821
194,6.088042,0.25268100404560506,0.363563148216256,15.024524097860372,0.3471240612533579,0.24499346899236887,0.323250043993368
195,6.119263,0.25138000490376367,0.36390641780066213,15.057941044383682,0.33649610327378743,0.24437637861180597,0.32146071709490925
196,6.150484,0.2499784050508766,0.3641389726615178,15.082007214906506,0.32526582066496007,0.24365141036057616,0.319545881356192
197,6.181705,0.24850910874095875,0.36437975358587726,15.1146441737871,0.30660443413493366,0.2430040568507389,0.3180623767063764
198,6.212925,0.24704291406154227,0.364509010665686,15.14751029439848,0.29139612894484906,0.24230190967603976,0.31558841403969984
199,6.244146,0.24581412896898375,0.36462464754198853,15.173706290207512,0.277674973299081,0.24173185937066194,0.31304372464555785
200,6.275367,0.24437490498957956,0.3647718401373054,15.20940473112903,0.27251506796712105,0.24119430838695463,0.31115821281171974
201,6.306588,0.24291417187691558,0.36468479220301586,15.232590208511299,0.26945943853075166,0.24090616377376392,0.31043716200163196
202,6.337808,0.24146820522250834,0.364731249233787,15.253916561174343,0.2655307896482111,0.24071084027884462,0.31101946913521716
203,6.369029,0.24003848841485845,0.3648030587225697,15.278949818635697,0.2697042038686464,0.24045204515899193,0.31177975625475995
204,6.40025,0.23856177516243723,0.3647773017040579,15.306109061658905,0.27581046078793753,0.24014044094097728,0.3129944574588546
205,6.43147,0.23721249846757392,0.36470670589677584,15.329184059699521,0.28624281550681707,0.2398157904669945,0.31448254686588184
206,6.462691,0.2356742245923747,0.36463294103224236,15.360806633218857,0.30011385820298003,0.2396223814717116,0.31614548858711616
207,6.493912,0.2343518511707736,0.364509010665686,15.389278189306639,0.3131921212446041,0.23946429161552468,0.3182980974894586
208,6.525133,0.2329383167831311,0.3643454333701116,15.424221077194968,0.3251625342070647,0.23932959791010194,0.32040894310246354
209,6.556353,0.23163509255853873,0.36416176290302815,15.46163028984929,0.3394016331328154,0.23918018482029121,0.3225946976127217
210,6.587574,0.23041042049773205,0.363855578031139,15.493343445956802,0.3548396527270619,0.2389427248672603,0.32427452689196123
211,6.618795,0.2289730170405787,0.36354534755424794,15.521669441584969,0.3703165416362625,0.23886382085852428,0.32511934513784674
212,6.650016,0.22772636385926204,0.3632378141473582,15.554147924569483,0.378548864211356,0.2387151295738327,0.32554166858175576
213,6.681236,0.22645112173593238,0.3627919884761555,15.589268486975662,0.38055636632288886,0.2384824343129141,0.32620497260786085
214,6.712457,0.2251818131666054,0.3622243900943975,15.625317040945129,0.3773777341865674,0.23841391136599857,0.32636964974655674
215,6.743678,0.22379282211597407,0.36175125658943247,15.66510147217849,0.37212490474219845,0.23850757358871008,0.32603158219103046
216,6.774899,0.2224181255363492,0.36119700870418053,15.701740121968054,0.3684177594516514,0.23868741894088322,0.3254464703743213
217,6.806119,0.2213018756895918,0.36068584651219815,15.73597266085082,0.36099564342258766,0.2388576199204337,0.3250122715197349
218,6.83734,0.22006371827877902,0.36004906828490874,15.774524016967648,0.36008179710141003,0.23889660027703147,0.3248288596057194
219,6.868561,0.21888543582199343,0.3594608373176414,15.802809520957167,0.360408959492314,0.23903463978102996,0.3249066703294558
220,6.899781,0.21766312369743784,0.35868138408728706,15.839986081222198,0.36379083072363233,0.23951170326952018,0.32480105480773375
221,6.931002,0.21664942993747704,0.3578946487679295,15.872485159091884,0.36408697902796244,0.24001671481464923,0.32466553128438014
222,6.962223,0.21558172735074174,0.3570734583793062,15.908449239125552,0.36410093008603006,0.2401761453340249,0.32556660358960327
223,6.993444,0.2144656123574844,0.3562564484491848,15.928316322001004,0.3612302446483029,0.2408353941865973,0.3259516267565378
224,7.024664,0.21357726492583062,0.35544503493931595,15.957124726634424,0.35313238231477534,0.24163370246083507,0.32640541459877453
225,7.055885,0.21256181807036903,0.3544804278533776,15.996724502032922,0.3505018466129418,0.24238595123492193,0.32647372291898913
226,7.087106,0.21169221527522378,0.3535515569449553,16.03652324496615,0.3488870255107329,0.24312004600051246,0.32670685276802836
227,7.118327,0.2109543643496384,0.3525487188917495,16.067862377014958,0.34862293655409415,0.24376461393924587,0.32679040338463405
228,7.149547,0.2100924482039966,0.3513229005761923,16.103030761442646,0.3487220048271022,0.2443156962591912,0.3267349857018849
229,7.180768,0.20930315066813782,0.3502128539904378,16.134104603445152,0.34298570589422983,0.24452547403306468,0.3269754537448952
230,7.211989,0.20850097462302322,0.34898514772587963,16.173060352349665,0.342339395088039,0.24485043924758593,0.3269554319204341
231,7.243209,0.20793263454701486,0.3477250766213069,16.204465806910054,0.3413732406963317,0.24515473172558444,0.32702139976866956
