1	2.864509e-02	2.606529e+03	3.912890e+02	4.065682e+02	7.932493e+01	4.183723e+01	1.159610e+02
2	5.729017e-02	2.621678e+03	3.925414e+02	4.063180e+02	7.916414e+01	4.216586e+01	1.122363e+02
3	8.593526e-02	2.621630e+03	3.936870e+02	4.057393e+02	7.928880e+01	4.209879e+01	1.090219e+02
4	1.145803e-01	2.610652e+03	3.946342e+02	4.052846e+02	7.919043e+01	4.197459e+01	1.064494e+02
5	1.432254e-01	2.612854e+03	3.957565e+02	4.047603e+02	7.955937e+01	4.181518e+01	1.031610e+02
6	1.718705e-01	2.617575e+03	3.965435e+02	4.040691e+02	7.958973e+01	4.187475e+01	1.005222e+02
7	2.005156e-01	2.616047e+03	3.976287e+02	4.034150e+02	7.972019e+01	4.178182e+01	9.755214e+01
8	2.291607e-01	2.597775e+03	3.984288e+02	4.026041e+02	7.929181e+01	4.171414e+01	9.443119e+01
9	2.578058e-01	2.624385e+03	3.992898e+02	4.018407e+02	7.961926e+01	4.196812e+01	9.138124e+01
10	2.864509e-01	2.624925e+03	4.002148e+02	4.010497e+02	7.949227e+01	4.204382e+01	8.845654e+01
11	3.150960e-01	2.613643e+03	4.010234e+02	4.001366e+02	7.959161e+01	4.181087e+01	8.508146e+01
12	3.437410e-01	2.601558e+03	4.016711e+02	3.993252e+02	7.922512e+01	4.181006e+01	8.232153e+01
13	3.723861e-01	2.606047e+03	4.022673e+02	3.984572e+02	7.911028e+01	4.194299e+01	8.003174e+01
14	4.010312e-01	2.598851e+03	4.027595e+02	3.974276e+02	7.881090e+01	4.198607e+01	7.649153e+01
15	4.296763e-01	2.621695e+03	4.036334e+02	3.963168e+02	7.902525e+01	4.224025e+01	7.314840e+01
16	4.583214e-01	2.605425e+03	4.040167e+02	3.954086e+02	7.881367e+01	4.209079e+01	7.076631e+01
17	4.869665e-01	2.611034e+03	4.046028e+02	3.943174e+02	7.868364e+01	4.225111e+01	6.722646e+01
18	5.156116e-01	2.615037e+03	4.049130e+02	3.933038e+02	7.842406e+01	4.245597e+01	6.431891e+01
19	5.442567e-01	2.639870e+03	4.051243e+02	3.923183e+02	7.883420e+01	4.263615e+01	6.165831e+01
20	5.729017e-01	2.606042e+03	4.054750e+02	3.912733e+02	7.803091e+01	4.252309e+01	5.809490e+01
21	6.015468e-01	2.602413e+03	4.055746e+02	3.900751e+02	7.721541e+01	4.291236e+01	5.461143e+01
22	6.301919e-01	2.619474e+03	4.058934e+02	3.888152e+02	7.747256e+01	4.305032e+01	5.114968e+01
23	6.588370e-01	2.600900e+03	4.058737e+02	3.879643e+02	7.710896e+01	4.294662e+01	4.798576e+01
24	6.874821e-01	2.614217e+03	4.057676e+02	3.868107e+02	7.730480e+01	4.305715e+01	4.451106e+01
25	7.161272e-01	2.605203e+03	4.058032e+02	3.856780e+02	7.676852e+01	4.320842e+01	4.097009e+01
26	7.447723e-01	2.606629e+03	4.058192e+02	3.846805e+02	7.683425e+01	4.319509e+01	3.791963e+01
27	7.734174e-01	2.619341e+03	4.057263e+02	3.835745e+02	7.722020e+01	4.318882e+01	3.470992e+01
28	8.020624e-01	2.579076e+03	4.052689e+02	3.825842e+02	7.579950e+01	4.332193e+01	3.107464e+01
29	8.307075e-01	2.598726e+03	4.051700e+02	3.814849e+02	7.654884e+01	4.322470e+01	2.842986e+01
30	8.593526e-01	2.621095e+03	4.049314e+02	3.801404e+02	7.698999e+01	4.334696e+01	2.474633e+01
31	8.879977e-01	2.599176e+03	4.045020e+02	3.792338e+02	7.678091e+01	4.310152e+01	2.175825e+01
32	9.166428e-01	2.592377e+03	4.039487e+02	3.783233e+02	7.620879e+01	4.331149e+01	1.836042e+01
33	9.452879e-01	2.630896e+03	4.034637e+02	3.770211e+02	7.704286e+01	4.347919e+01	1.530132e+01
34	9.739330e-01	2.638144e+03	4.030040e+02	3.758511e+02	7.718260e+01	4.352004e+01	1.211787e+01
35	1.002578e+00	2.619738e+03	4.022349e+02	3.750002e+02	7.745193e+01	4.306611e+01	8.366619e+00
36	1.031223e+00	2.614187e+03	4.015162e+02	3.739951e+02	7.773048e+01	4.282087e+01	4.904944e+00
37	1.059868e+00	2.651363e+03	4.009627e+02	3.727451e+02	7.773413e+01	4.342778e+01	2.284705e+00
38	1.088513e+00	2.637460e+03	4.002130e+02	3.721673e+02	7.798571e+01	4.306069e+01	1.788083e+02
39	1.117158e+00	2.654197e+03	3.994019e+02	3.712003e+02	7.845599e+01	4.307419e+01	1.757811e+02
40	1.145803e+00	2.609035e+03	3.983782e+02	3.706837e+02	7.815922e+01	4.250204e+01	1.717584e+02
41	1.174449e+00	2.621551e+03	3.975068e+02	3.701632e+02	7.837131e+01	4.259037e+01	1.687841e+02
42	1.203094e+00	2.612463e+03	3.964927e+02	3.693066e+02	7.834090e+01	4.245919e+01	1.648624e+02
43	1.231739e+00	2.630884e+03	3.954254e+02	3.688525e+02	7.845329e+01	4.269733e+01	1.621622e+02
44	1.260384e+00	2.623610e+03	3.945616e+02	3.681411e+02	7.844200e+01	4.258540e+01	1.586064e+02
45	1.289029e+00	2.628141e+03	3.934736e+02	3.676608e+02	7.860074e+01	4.257280e+01	1.551407e+02
46	1.317674e+00	2.626571e+03	3.923560e+02	3.671794e+02	7.863589e+01	4.252834e+01	1.517337e+02
47	1.346319e+00	2.592576e+03	3.914732e+02	3.670300e+02	7.847031e+01	4.206649e+01	1.488489e+02
48	1.374964e+00	2.582014e+03	3.902169e+02	3.666678e+02	7.893947e+01	4.164611e+01	1.456263e+02
49	1.403609e+00	2.606549e+03	3.891523e+02	3.662760e+02	7.872512e+01	4.215632e+01	1.427782e+02
50	1.432254e+00	2.576692e+03	3.878352e+02	3.660416e+02	7.870122e+01	4.168609e+01	1.393583e+02
51	1.460899e+00	2.583143e+03	3.867570e+02	3.660838e+02	7.846562e+01	4.191593e+01	1.362840e+02
52	1.489545e+00	2.591013e+03	3.857896e+02	3.661275e+02	7.851289e+01	4.201832e+01	1.330969e+02
53	1.518190e+00	2.602553e+03	3.845196e+02	3.660276e+02	7.889630e+01	4.200036e+01	1.298610e+02
54	1.546835e+00	2.583479e+03	3.833848e+02	3.662249e+02	7.847593e+01	4.191589e+01	1.263255e+02
55	1.575480e+00	2.589991e+03	3.820922e+02	3.663376e+02	7.858289e+01	4.196434e+01	1.231518e+02
56	1.604125e+00	2.599964e+03	3.809302e+02	3.664590e+02	7.852538e+01	4.215677e+01	1.202094e+02
57	1.632770e+00	2.570309e+03	3.796959e+02	3.666983e+02	7.804504e+01	4.193245e+01	1.171033e+02
58	1.661415e+00	2.565474e+03	3.784726e+02	3.671836e+02	7.788213e+01	4.194111e+01	1.134856e+02
59	1.690060e+00	2.564446e+03	3.772379e+02	3.676472e+02	7.816542e+01	4.177235e+01	1.114108e+02
60	1.718705e+00	2.574975e+03	3.763659e+02	3.681542e+02	7.879539e+01	4.160853e+01	1.074325e+02
61	1.747350e+00	2.550593e+03	3.748723e+02	3.687061e+02	7.846381e+01	4.138871e+01	1.046327e+02
62	1.775995e+00	2.582764e+03	3.740509e+02	3.694685e+02	7.946288e+01	4.138382e+01	1.016706e+02
63	1.804641e+00	2.560912e+03	3.729136e+02	3.703296e+02	7.912991e+01	4.120635e+01	9.817419e+01
64	1.833286e+00	2.559676e+03	3.719844e+02	3.709052e+02	7.873683e+01	4.139207e+01	9.470898e+01
65	1.861931e+00	2.523120e+03	3.705516e+02	3.718078e+02	7.792448e+01	4.122628e+01	9.201974e+01
66	1.890576e+00	2.553046e+03	3.701172e+02	3.726989e+02	7.836499e+01	4.148076e+01	8.918731e+01
67	1.919221e+00	2.507538e+03	3.688549e+02	3.736489e+02	7.668893e+01	4.163178e+01	8.604424e+01
68	1.947866e+00	2.531237e+03	3.682632e+02	3.745914e+02	7.757425e+01	4.154563e+01	8.217878e+01
