   time(s)     rx(cm)     ry(cm)   phi(rad)    rcx(cm)    rcy(cm)        eta          w
  17.79000   29.01473   28.36214   -3.29895   32.41088    0.32411    0.24088   -0.51872
  17.82000   28.95231   28.43011   -3.31451   32.40353    0.32404    0.24090   -0.51872
  17.85000   28.89107   28.49914   -3.33007   32.39630    0.32396    0.24093   -0.51872
  17.88000   28.83102   28.56919   -3.34563   32.38920    0.32389    0.24095   -0.51872
  17.91000   28.77219   28.64025   -3.36119   32.38222    0.32382    0.24096   -0.51872
  17.94000   28.71457   28.71230   -3.37675   32.37538    0.32375    0.24097   -0.51872
  17.97000   28.65819   28.78532   -3.39231   32.36869    0.32369    0.24098   -0.51872
  18.00000   28.60305   28.85928   -3.40788   32.36214    0.32362    0.24098   -0.51872
  18.03000   28.54917   28.93416   -3.42344   32.35574    0.32356    0.24098   -0.51872
  18.06000   28.49656   29.00994   -3.43900   32.34949    0.32349    0.24098   -0.51872
  18.09000   28.44524   29.08660   -3.45456   32.34341    0.32343    0.24097   -0.51872
  18.12000   28.39521   29.16411   -3.47012   32.33749    0.32337    0.24095   -0.51872
  18.15000   28.34648   29.24246   -3.48568   32.33174    0.32332    0.24094   -0.51872
  18.18000   28.29906   29.32161   -3.50125   32.32616    0.32326    0.24092   -0.51872
  18.21000   28.25297   29.40156   -3.51681   32.32076    0.32321    0.24089   -0.51872
  18.24000   28.20821   29.48227   -3.53237   32.31553    0.32316    0.24086   -0.51872
  18.27000   28.16479   29.56372   -3.54793   32.31050    0.32310    0.24083   -0.51872
  18.30000   28.12273   29.64590   -3.56349   32.30565    0.32306    0.24079   -0.51872
  18.33000   28.08202   29.72877   -3.57905   32.30099    0.32301    0.24075   -0.51872
  18.36000   28.04268   29.81231   -3.59462   32.29652    0.32297    0.24071   -0.51872
  18.39000   28.00471   29.89651   -3.61018   32.29225    0.32292    0.24066   -0.51872
  18.42000   27.96812   29.98134   -3.62574   32.28818    0.32288    0.24061   -0.51872
  18.45000   27.93291   30.06677   -3.64130   32.28431    0.32284    0.24055   -0.51872
  18.48000   27.89910   30.15279   -3.65686   32.28065    0.32281    0.24050   -0.51872
  18.51000   27.86669   30.23937   -3.67242   32.27719    0.32277    0.24043   -0.51872
  18.54000   27.83568   30.32649   -3.68799   32.27393    0.32274    0.24037   -0.51872
  18.57000   27.80608   30.41413   -3.70355   32.27089    0.32271    0.24030   -0.51872
  18.60000   27.77789   30.50225   -3.71911   32.26806    0.32268    0.24023   -0.51872
  18.63000   27.75112   30.59085   -3.73467   32.26544    0.32265    0.24015   -0.51872
  18.66000   27.72578   30.67990   -3.75023   32.26303    0.32263    0.24008   -0.51872
  18.69000   27.70185   30.76937   -3.76579   32.26084    0.32261    0.23999   -0.51872
  18.72000   27.67936   30.85924   -3.78135   32.25886    0.32259    0.23991   -0.51872
  18.75000   27.65829   30.94950   -3.79692   32.25709    0.32257    0.23982   -0.51872
  18.78000   27.63866   31.04011   -3.81248   32.25554    0.32256    0.23973   -0.51872
  18.81000   27.62047   31.13106   -3.82804   32.25421    0.32254    0.23963   -0.51872
  18.84000   27.60371   31.22232   -3.84360   32.25309    0.32253    0.23954   -0.51872
  18.87000   27.58839   31.31387   -3.85916   32.25218    0.32252    0.23944   -0.51872
  18.90000   27.57451   31.40569   -3.87472   32.25149    0.32251    0.23933   -0.51872
  18.93000   27.56206   31.49776   -3.89029   32.25101    0.32251    0.23923   -0.51872
  18.96000   27.55106   31.59006   -3.90585   32.25074    0.32251    0.23912   -0.51872
  18.99000   27.54150   31.68256   -3.92141   32.25068    0.32251    0.23901   -0.51872
  19.02000   27.53338   31.77524   -3.93697   32.25084    0.32251    0.23889   -0.51872
  19.05000   27.52670   31.86808   -3.95253   32.25120    0.32251    0.23877   -0.51872
  19.08000   27.52146   31.96106   -3.96809   32.25176    0.32252    0.23865   -0.51872
  19.11000   27.51765   32.05415   -3.98366   32.25253    0.32253    0.23853   -0.51872
  19.14000   27.51528   32.14734   -3.99922   32.25350    0.32254    0.23841   -0.51872
  19.17000   27.51435   32.24061   -4.01478   32.25467    0.32255    0.23828   -0.51872
  19.20000   27.51484   32.33393   -4.03034   32.25604    0.32256    0.23815   -0.51872
  19.23000   27.51677   32.42729   -4.04590   32.25760    0.32258    0.23801   -0.51872
  19.26000   27.52012   32.52066   -4.06146   32.25935    0.32259    0.23788   -0.51872
  19.29000   27.52490   32.61402   -4.07703   32.26128    0.32261    0.23774   -0.51872
  19.32000   27.53110   32.70735   -4.09259   32.26340    0.32263    0.23760   -0.51872
  19.35000   27.53872   32.80063   -4.10815   32.26570    0.32266    0.23745   -0.51872
  19.38000   27.54775   32.89384   -4.12371   32.26818    0.32268    0.23731   -0.51872
  19.41000   27.55819   32.98697   -4.13927   32.27083    0.32271    0.23716   -0.51872
  19.44000   27.57003   33.07999   -4.15483   32.27365    0.32274    0.23701   -0.51872
  19.47000   27.58328   33.17287   -4.17040   32.27663    0.32277    0.23686   -0.51872
  19.50000   27.59792   33.26561   -4.18596   32.27978    0.32280    0.23670   -0.51872
  19.53000   27.61396   33.35818   -4.20152   32.28307    0.32283    0.23654   -0.51872
  19.56000   27.63138   33.45057   -4.21708   32.28652    0.32287    0.23638   -0.51872
  19.59000   27.65019   33.54275   -4.23264   32.29012    0.32290    0.23622   -0.51872
  19.62000   27.67037   33.63470   -4.24820   32.29385    0.32294    0.23606   -0.51872
  19.65000   27.69191   33.72641   -4.26376   32.29773    0.32298    0.23589   -0.51872
  19.68000   27.71483   33.81786   -4.27933   32.30173    0.32302    0.23572   -0.51872
  19.71000   27.73910   33.90902   -4.29489   32.30585    0.32306    0.23555   -0.51872
  19.74000   27.76472   33.99989   -4.31045   32.31010    0.32310    0.23538   -0.51872
  19.77000   27.79169   34.09044   -4.32601   32.31446    0.32314    0.23521   -0.51872
  19.80000   27.81999   34.18066   -4.34157   32.31893    0.32319    0.23503   -0.51872
  19.83000   27.84963   34.27052   -4.35713   32.32350    0.32324    0.23485   -0.51872
  19.86000   27.88059   34.36001   -4.37270   32.32817    0.32328    0.23467   -0.51872
  19.89000   27.91286   34.44911   -4.38826   32.33293    0.32333    0.23449   -0.51872
  19.92000   27.94645   34.53781   -4.40382   32.33777    0.32338    0.23431   -0.51872
  19.95000   27.98133   34.62608   -4.41938   32.34269    0.32343    0.23412   -0.51872
  19.98000   28.01751   34.71391   -4.43494   32.34768    0.32348    0.23393   -0.51872
  20.01000   28.05497   34.80129   -4.45050   32.35274    0.32353    0.23374   -0.51872
  20.04000   28.09371   34.88819   -4.46607   32.35786    0.32358    0.23355   -0.51872
  20.07000   28.13372   34.97461   -4.48163   32.36303    0.32363    0.23336   -0.51872
  20.10000   28.17499   35.06051   -4.49719   32.36825    0.32368    0.23316   -0.51872
  20.13000   28.21751   35.14590   -4.51275   32.37350    0.32374    0.23297   -0.51872
  20.16000   28.26127   35.23074   -4.52831   32.37879    0.32379    0.23277   -0.51872
  20.19000   28.30627   35.31503   -4.54387   32.38411    0.32384    0.23257   -0.51872
  20.22000   28.35249   35.39875   -4.55944   32.38944    0.32389    0.23237   -0.51872
  20.25000   28.39992   35.48188   -4.57500   32.39479    0.32395    0.23216   -0.51872
  20.28000   28.44856   35.56441   -4.59056   32.40014    0.32400    0.23196   -0.51872
  20.31000   28.49840   35.64632   -4.60612   32.40550    0.32405    0.23175   -0.51872
  20.34000   28.54942   35.72760   -4.62168   32.41085    0.32411    0.23154   -0.51872
  20.37000   28.60162   35.80824   -4.63724   32.41618    0.32416    0.23133   -0.51872
  20.40000   28.65499   35.88821   -4.65280   32.42149    0.32421    0.23112   -0.51872
  20.43000   28.70951   35.96750   -4.66837   32.42678    0.32427    0.23091   -0.51872
  20.46000   28.76518   36.04610   -4.68393   32.43203    0.32432    0.23070   -0.51872
  20.49000   28.82199   36.12400   -4.69949   32.43724    0.32437    0.23048   -0.51872
  20.52000   28.87992   36.20117   -4.71505   32.44241    0.32442    0.23026   -0.51872
  20.55000   28.93897   36.27761   -4.73061   32.44752    0.32448    0.23005   -0.51872
  20.58000   28.99912   36.35330   -4.74617   32.45257    0.32453    0.22983   -0.51872
  20.61000   29.06037   36.42823   -4.76174   32.45756    0.32458    0.22961   -0.51872
  20.64000   29.12270   36.50238   -4.77730   32.46247    0.32462    0.22938   -0.51872
  20.67000   29.18610   36.57574   -4.79286   32.46731    0.32467    0.22916   -0.51872
  20.70000   29.25056   36.64830   -4.80842   32.47206    0.32472    0.22894   -0.51872
  20.73000   29.31607   36.72004   -4.82398   32.47672    0.32477    0.22871   -0.51872
  20.76000   29.38262   36.79096   -4.83954   32.48128    0.32481    0.22849   -0.51872
  20.79000   29.45020   36.86102   -4.85511   32.48574    0.32486    0.22826   -0.51872
  20.82000   29.51879   36.93023   -4.87067   32.49009    0.32490    0.22803   -0.51872
  20.85000   29.58838   36.99858   -4.88623   32.49433    0.32494    0.22780   -0.51872
  20.88000   29.65897   37.06604   -4.90179   32.49844    0.32498    0.22757   -0.51872
  20.91000   29.73054   37.13260   -4.91735   32.50243    0.32502    0.22734   -0.51872
  20.94000   29.80307   37.19826   -4.93291   32.50629    0.32506    0.22710   -0.51872
  20.97000   29.87656   37.26300   -4.94848   32.51001    0.32510    0.22687   -0.51872
  21.00000   29.95099   37.32681   -4.96404   32.51360    0.32514    0.22664   -0.51872
  21.03000   30.02636   37.38968   -4.97960   32.51703    0.32517    0.22640   -0.51872
  21.06000   30.10264   37.45159   -4.99516   32.52032    0.32520    0.22616   -0.51872
  21.09000   30.17983   37.51253   -5.01072   32.52344    0.32523    0.22593   -0.51872
  21.12000   30.25791   37.57249   -5.02628   32.52641    0.32526    0.22569   -0.51872
  21.15000   30.33687   37.63146   -5.04184   32.52921    0.32529    0.22545   -0.51872
  21.18000   30.41670   37.68943   -5.05741   32.53185    0.32532    0.22521   -0.51872
  21.21000   30.49739   37.74639   -5.07297   32.53431    0.32534    0.22497   -0.51872
  21.24000   30.57892   37.80232   -5.08853   32.53660    0.32537    0.22473   -0.51872
  21.27000   30.66127   37.85722   -5.10409   32.53870    0.32539    0.22449   -0.51872
  21.30000   30.74444   37.91106   -5.11965   32.54062    0.32541    0.22425   -0.51872
  21.33000   30.82841   37.96385   -5.13521   32.54235    0.32542    0.22401   -0.51872
  21.36000   30.91317   38.01558   -5.15078   32.54389    0.32544    0.22377   -0.51872
  21.39000   30.99870   38.06622   -5.16634   32.54524    0.32545    0.22353   -0.51872
  21.42000   31.08499   38.11577   -5.18190   32.54639    0.32546    0.22329   -0.51872
  21.45000   31.17203   38.16422   -5.19746   32.54734    0.32547    0.22304   -0.51872
  21.48000   31.25980   38.21156   -5.21302   32.54809    0.32548    0.22280   -0.51872
  21.51000   31.34829   38.25778   -5.22858   32.54864    0.32549    0.22256   -0.51872
  21.54000   31.43748   38.30287   -5.24415   32.54898    0.32549    0.22232   -0.51872
  21.57000   31.52736   38.34682   -5.25971   32.54912    0.32549    0.22207   -0.51872
  21.60000   31.61792   38.38962   -5.27527   32.54904    0.32549    0.22183   -0.51872
  21.63000   31.70913   38.43126   -5.29083   32.54875    0.32549    0.22159   -0.51872
  21.66000   31.80099   38.47173   -5.30639   32.54825    0.32548    0.22135   -0.51872
  21.69000   31.89348   38.51102   -5.32195   32.54754    0.32548    0.22110   -0.51872
  21.72000   31.98659   38.54912   -5.33752   32.54662    0.32547    0.22086   -0.51872
  21.75000   32.08029   38.58603   -5.35308   32.54548    0.32545    0.22062   -0.51872
  21.78000   32.17458   38.62172   -5.36864   32.54412    0.32544    0.22038   -0.51872
  21.81000   32.26944   38.65621   -5.38420   32.54255    0.32543    0.22014   -0.51872
  21.84000   32.36485   38.68946   -5.39976   32.54077    0.32541    0.21990   -0.51872
  21.87000   32.46080   38.72149   -5.41532   32.53877    0.32539    0.21966   -0.51872
  21.90000   32.55727   38.75227   -5.43088   32.53656    0.32537    0.21942   -0.51872
  21.93000   32.65425   38.78181   -5.44645   32.53413    0.32534    0.21918   -0.51872
  21.96000   32.75171   38.81008   -5.46201   32.53149    0.32531    0.21894   -0.51872
  21.99000   32.84965   38.83709   -5.47757   32.52864    0.32529    0.21870   -0.51872
  22.02000   32.94805   38.86283   -5.49313   32.52558    0.32526    0.21846   -0.51872
  22.05000   33.04688   38.88729   -5.50869   32.52230    0.32522    0.21823   -0.51872
  22.08000   33.14614   38.91046   -5.52425   32.51883    0.32519    0.21799   -0.51872
  22.11000   33.24580   38.93233   -5.53982   32.51514    0.32515    0.21776   -0.51872
  22.14000   33.34585   38.95289   -5.55538   32.51125    0.32511    0.21752   -0.51872
  22.17000   33.44628   38.97215   -5.57094   32.50717    0.32507    0.21729   -0.51872
  22.20000   33.54706   38.99009   -5.58650   32.50288    0.32503    0.21706   -0.51872
  22.23000   33.64817   39.00671   -5.60206   32.49839    0.32498    0.21683   -0.51872
  22.26000   33.74961   39.02199   -5.61762   32.49372    0.32494    0.21660   -0.51872
  22.29000   33.85134   39.03594   -5.63319   32.48885    0.32489    0.21637   -0.51872
  22.32000   33.95337   39.04855   -5.64875   32.48380    0.32484    0.21615   -0.51872
  22.35000   34.05565   39.05980   -5.66431   32.47856    0.32479    0.21592   -0.51872
  22.38000   34.15819   39.06970   -5.67987   32.47314    0.32473    0.21570   -0.51872
  22.41000   34.26095   39.07824   -5.69543   32.46755    0.32468    0.21548   -0.51872
  22.44000   34.36392   39.08542   -5.71099   32.46178    0.32462    0.21525   -0.51872
  22.47000   34.46709   39.09122   -5.72656   32.45585    0.32456    0.21504   -0.51872
  22.50000   34.57043   39.09565   -5.74212   32.44975    0.32450    0.21482   -0.51872
  22.53000   34.67392   39.09870   -5.75768   32.44349    0.32443    0.21460   -0.51872
  22.56000   34.77755   39.10036   -5.77324   32.43708    0.32437    0.21439   -0.51872
  22.59000   34.88130   39.10063   -5.78880   32.43051    0.32431    0.21418   -0.51872
  22.62000   34.98514   39.09951   -5.80436   32.42380    0.32424    0.21397   -0.51872
  22.65000   35.08906   39.09699   -5.81993   32.41695    0.32417    0.21376   -0.51872
  22.68000   35.19303   39.09307   -5.83549   32.40997    0.32410    0.21355   -0.51872
  22.71000   35.29705   39.08775   -5.85105   32.40285    0.32403    0.21335   -0.51872
  22.74000   35.40108   39.08102   -5.86661   32.39561    0.32396    0.21314   -0.51872
  22.77000   35.50511   39.07288   -5.88217   32.38825    0.32388    0.21294   -0.51872
  22.80000   35.60912   39.06332   -5.89773   32.38078    0.32381    0.21275   -0.51872
  22.83000   35.71308   39.05235   -5.91329   32.37320    0.32373    0.21255   -0.51872
  22.86000   35.81699   39.03996   -5.92886   32.36551    0.32366    0.21236   -0.51872
  22.89000   35.92080   39.02616   -5.94442   32.35774    0.32358    0.21217   -0.51872
  22.92000   36.02452   39.01093   -5.95998   32.34987    0.32350    0.21198   -0.51872
  22.95000   36.12811   38.99428   -5.97554   32.34191    0.32342    0.21179   -0.51872
  22.98000   36.23155   38.97620   -5.99110   32.33388    0.32334    0.21161   -0.51872
  23.01000   36.33483   38.95671   -6.00666   32.32578    0.32326    0.21143   -0.51872
  23.04000   36.43792   38.93578   -6.02223   32.31761    0.32318    0.21125   -0.51872
  23.07000   36.54080   38.91344   -6.03779   32.30939    0.32309    0.21107   -0.51872
